date_key,portfolio_id,total_market_value,net_flow
20240725,PRT00013,197174.79,0.0
20240725,PRT00014,85456.76,0.0
20240725,PRT00015,281994.12,0.0
20240725,PRT00016,225350.82,0.0
20240725,PRT00017,152158.69999999998,0.0
20240725,PRT00018,287124.72,0.0
20240725,PRT00019,118491.81,0.0
20240725,PRT00020,118028.84,0.0
20240725,PRT00021,412778.65,0.0
20240725,PRT00022,125570.21,0.0
20240725,PRT00023,177988.76,0.0
20240725,PRT00024,126210.69,0.0
20240725,PRT00025,175999.68,0.0
20240725,PRT00026,260815.17,0.0
20240725,PRT00027,370349.25,0.0
20240726,PRT00001,213896.82,0.0
20240726,PRT00002,163063.04,0.0
20240726,PRT00003,131158.68,0.0
20240726,PRT00004,158992.62,0.0
20240726,PRT00005,119918.21,0.0
20240726,PRT00006,151694.01,0.0
20240726,PRT00007,146767.68,0.0
20240726,PRT00008,105867.64,0.0
20240726,PRT00009,69621.8,0.0
20240726,PRT00010,268649.31,0.0
20240726,PRT00011,261547.68,0.0
20240726,PRT00012,425736.86,0.0
20240726,PRT00013,197417.36000000002,0.0
20240726,PRT00014,85566.34,0.0
20240726,PRT00015,281753.62,0.0
20240726,PRT00016,225175.03,0.0
20240726,PRT00017,152304.75,0.0
20240726,PRT00018,287061.75,0.0
20240726,PRT00019,118404.09,0.0
20240726,PRT00020,118336.15,0.0
20240726,PRT00021,412920.28,0.0
20240726,PRT00022,125696.38,0.0
20240726,PRT00023,178236.26,0.0
20240726,PRT00024,126192.51000000001,0.0
20240726,PRT00025,176279.61,0.0
20240726,PRT00026,261419.34,0.0
20240726,PRT00027,370364.58,0.0
20240729,PRT00001,213468.75,0.0
20240729,PRT00002,162810.17,0.0
20240729,PRT00003,131338.5,0.0
20240729,PRT00004,158880.86000000002,0.0
20240729,PRT00005,119852.15000000001,0.0
20240729,PRT00006,151739.06,0.0
20240729,PRT00007,146738.72999999998,0.0
20240729,PRT00008,105799.65,0.0
20240729,PRT00009,69588.91,0.0
20240729,PRT00010,268510.83,0.0
20240729,PRT00011,261585.11,0.0
20240729,PRT00012,424740.77,0.0
20240729,PRT00013,197345.55000000002,0.0
20240729,PRT00014,85524.32,0.0
20240729,PRT00015,281758.02,0.0
20240729,PRT00016,225293.49000000002,0.0
20240729,PRT00017,152285.65,0.0
20240729,PRT00018,286961.25,0.0
20240729,PRT00019,118168.95999999999,0.0
20240729,PRT00020,118185.99,0.0
20240729,PRT00021,412223.15,0.0
20240729,PRT00022,125578.17,0.0
20240729,PRT00023,178039.04,0.0
20240729,PRT00024,126129.68000000001,0.0
20240729,PRT00025,175941.7,0.0
20240729,PRT00026,260811.07,0.0
20240729,PRT00027,370428.93,0.0
20240730,PRT00001,213801.82,0.0
20240730,PRT00002,163174.22,0.0
20240730,PRT00003,131616.82,0.0
20240730,PRT00004,159191.06,0.0
20240730,PRT00005,120161.27,0.0
20240730,PRT00006,151951.59,0.0
20240730,PRT00007,146959.50999999998,0.0
20240730,PRT00008,105904.64,0.0
20240730,PRT00009,69824.06,0.0
20240730,PRT00010,269186.14,0.0
20240730,PRT00011,261957.99,0.0
20240730,PRT00012,425398.22,0.0
20240730,PRT00013,197810.16,0.0
20240730,PRT00014,85655.4,0.0
20240730,PRT00015,282130.57,0.0
20240730,PRT00016,225592.73,0.0
20240730,PRT00017,152702.77,0.0
20240730,PRT00018,287271.47,0.0
20240730,PRT00019,118339.24,0.0
20240730,PRT00020,118259.08,0.0
20240730,PRT00021,412733.02,0.0
20240730,PRT00022,125896.02,0.0
20240730,PRT00023,178690.91,0.0
20240730,PRT00024,126354.24,0.0
20240730,PRT00025,176272.63999999998,0.0
20240730,PRT00026,261075.19,0.0
20240730,PRT00027,370630.94,0.0
20240731,PRT00001,214241.07,0.0
20240731,PRT00002,163164.57,0.0
20240731,PRT00003,131424.53,0.0
20240731,PRT00004,159528.04,0.0
20240731,PRT00005,120384.19,0.0
20240731,PRT00006,152110.56,0.0
20240731,PRT00007,146813.86,0.0
20240731,PRT00008,106029.38,0.0
20240731,PRT00009,69853.95999999999,0.0
20240731,PRT00010,269540.76,0.0
20240731,PRT00011,261764.09,0.0
20240731,PRT00012,425602.2,0.0
20240731,PRT00013,198460.13,0.0
20240731,PRT00014,85835.46,0.0
20240731,PRT00015,282490.48000000004,0.0
20240731,PRT00016,225513.53,0.0
20240731,PRT00017,152890.88,0.0
20240731,PRT00018,287805.36,0.0
20240731,PRT00019,118420.14,0.0
20240731,PRT00020,118594.92,0.0
20240731,PRT00021,412739.16000000003,0.0
20240731,PRT00022,126098.1,0.0
20240731,PRT00023,178950.49000000002,0.0
20240731,PRT00024,126391.77,0.0
20240731,PRT00025,176547.19,0.0
20240731,PRT00026,261814.35,0.0
20240731,PRT00027,370589.59,0.0
20240801,PRT00001,216661.5,34.059999999999896
20240801,PRT00002,165093.78,29.370000000000044
20240801,PRT00003,131921.81,25.160000000000025
20240801,PRT00004,162275.36000000002,19.580000000000037
20240801,PRT00005,122496.07,20.26000000000002
20240801,PRT00006,154609.79,25.440000000000005
20240801,PRT00007,147381.4,10.790000000000006
20240801,PRT00008,107118.28,25.880000000000056
20240801,PRT00009,71501.05,19.879999999999896
20240801,PRT00010,272577.16,32.79999999999994
20240801,PRT00011,262449.95,28.119999999999962
20240801,PRT00012,428242.18,21.59999999999999
20240801,PRT00013,202284.69,20.999999999999943
20240801,PRT00014,87497.18000000001,12.469999999999931
20240801,PRT00015,284012.53,29.47000000000009
20240801,PRT00016,225871.36,28.569999999999954
20240801,PRT00017,154658.63999999998,28.91999999999997
20240801,PRT00018,289989.32,22.220000000000063
20240801,PRT00019,120328.83,24.809999999999963
20240801,PRT00020,121264.44,16.160000000000064
20240801,PRT00021,415367.27,17.389999999999972
20240801,PRT00022,128545.0,23.729999999999976
20240801,PRT00023,183434.98,36.10000000000005
20240801,PRT00024,127914.72,24.240000000000016
20240801,PRT00025,178706.49,16.55999999999996
20240801,PRT00026,266350.24,31.230000000000032
20240801,PRT00027,370062.1,24.060000000000016
20240802,PRT00001,215934.37,0.0
20240802,PRT00002,164809.36000000002,0.0
20240802,PRT00003,131725.51,0.0
20240802,PRT00004,161185.19,0.0
20240802,PRT00005,121997.84000000001,0.0
20240802,PRT00006,153901.26,0.0
20240802,PRT00007,147307.92,0.0
20240802,PRT00008,107090.54999999999,0.0
20240802,PRT00009,71178.47,0.0
20240802,PRT00010,271522.35,0.0
20240802,PRT00011,262108.51,0.0
20240802,PRT00012,427085.29,0.0
20240802,PRT00013,201037.79,0.0
20240802,PRT00014,87111.7,0.0
20240802,PRT00015,283182.07,0.0
20240802,PRT00016,226201.37,0.0
20240802,PRT00017,153737.56,0.0
20240802,PRT00018,289334.72,0.0
20240802,PRT00019,120063.85,0.0
20240802,PRT00020,120483.26,0.0
20240802,PRT00021,414052.25,0.0
20240802,PRT00022,127967.92,0.0
20240802,PRT00023,181708.98,0.0
20240802,PRT00024,127743.86,0.0
20240802,PRT00025,177646.66,0.0
20240802,PRT00026,263824.05,0.0
20240802,PRT00027,371022.81,0.0
20240805,PRT00001,214561.91999999998,0.0
20240805,PRT00002,164135.99,0.0
20240805,PRT00003,131668.21,0.0
20240805,PRT00004,160934.78,0.0
20240805,PRT00005,121638.49,0.0
20240805,PRT00006,153292.09,0.0
20240805,PRT00007,147058.69,0.0
20240805,PRT00008,106487.53,0.0
20240805,PRT00009,71082.26,0.0
20240805,PRT00010,270836.41,0.0
20240805,PRT00011,261720.46000000002,0.0
20240805,PRT00012,424263.93,0.0
20240805,PRT00013,200239.16999999998,0.0
20240805,PRT00014,87108.83,0.0
20240805,PRT00015,282732.57,0.0
20240805,PRT00016,225910.53,0.0
20240805,PRT00017,153006.2,0.0
20240805,PRT00018,288495.8,0.0
20240805,PRT00019,119314.33,0.0
20240805,PRT00020,120641.79,0.0
20240805,PRT00021,412926.05,0.0
20240805,PRT00022,127355.14,0.0
20240805,PRT00023,180809.41,0.0
20240805,PRT00024,127438.12999999999,0.0
20240805,PRT00025,176808.8,0.0
20240805,PRT00026,262294.85,0.0
20240805,PRT00027,369562.63,0.0
20240806,PRT00001,215460.25,0.0
20240806,PRT00002,164833.9,0.0
20240806,PRT00003,132220.98,0.0
20240806,PRT00004,162098.19,0.0
20240806,PRT00005,122702.05,0.0
20240806,PRT00006,154807.5,0.0
20240806,PRT00007,147630.91,0.0
20240806,PRT00008,107038.45999999999,0.0
20240806,PRT00009,71324.84,0.0
20240806,PRT00010,272706.02999999997,0.0
20240806,PRT00011,263128.59,0.0
20240806,PRT00012,425965.79,0.0
20240806,PRT00013,202317.04,0.0
20240806,PRT00014,87767.01000000001,0.0
20240806,PRT00015,283832.86,0.0
20240806,PRT00016,226331.46,0.0
20240806,PRT00017,153858.09,0.0
20240806,PRT00018,290148.48,0.0
20240806,PRT00019,119975.05,0.0
20240806,PRT00020,122136.15999999999,0.0
20240806,PRT00021,415162.83,0.0
20240806,PRT00022,128297.25,0.0
20240806,PRT00023,182712.63,0.0
20240806,PRT00024,128054.22,0.0
20240806,PRT00025,177640.4,0.0
20240806,PRT00026,264632.83,0.0
20240806,PRT00027,370136.23,0.0
20240807,PRT00001,214157.53,0.0
20240807,PRT00002,164343.27,0.0
20240807,PRT00003,131465.68,0.0
20240807,PRT00004,161286.15,0.0
20240807,PRT00005,122295.75,0.0
20240807,PRT00006,153910.9,0.0
20240807,PRT00007,146177.33,0.0
20240807,PRT00008,105956.4,0.0
20240807,PRT00009,71032.54,0.0
20240807,PRT00010,271678.93,0.0
20240807,PRT00011,261601.22,0.0
20240807,PRT00012,422743.24,0.0
20240807,PRT00013,200998.81,0.0
20240807,PRT00014,87308.32,0.0
20240807,PRT00015,281575.43,0.0
20240807,PRT00016,224645.66,0.0
20240807,PRT00017,153047.61,0.0
20240807,PRT00018,287427.85,0.0
20240807,PRT00019,119380.17000000001,0.0
20240807,PRT00020,121793.54999999999,0.0
20240807,PRT00021,412460.08,0.0
20240807,PRT00022,127093.04000000001,0.0
20240807,PRT00023,181807.37,0.0
20240807,PRT00024,127195.87999999999,0.0
20240807,PRT00025,176506.08,0.0
20240807,PRT00026,263829.32,0.0
20240807,PRT00027,367085.9,0.0
20240808,PRT00001,212794.25999999998,0.0
20240808,PRT00002,163737.58000000002,0.0
20240808,PRT00003,130825.94,0.0
20240808,PRT00004,159282.26,0.0
20240808,PRT00005,121339.13,0.0
20240808,PRT00006,152793.57,0.0
20240808,PRT00007,145406.84,0.0
20240808,PRT00008,105043.54,0.0
20240808,PRT00009,70708.58,0.0
20240808,PRT00010,270083.95,0.0
20240808,PRT00011,259835.02000000002,0.0
20240808,PRT00012,421197.51,0.0
20240808,PRT00013,198325.27,0.0
20240808,PRT00014,86295.63,0.0
20240808,PRT00015,279534.44,0.0
20240808,PRT00016,223532.55,0.0
20240808,PRT00017,151820.47,0.0
20240808,PRT00018,285143.54,0.0
20240808,PRT00019,118672.93000000001,0.0
20240808,PRT00020,120259.29999999999,0.0
20240808,PRT00021,410028.22000000003,0.0
20240808,PRT00022,125978.52,0.0
20240808,PRT00023,179415.89,0.0
20240808,PRT00024,126569.40999999999,0.0
20240808,PRT00025,174652.6,0.0
20240808,PRT00026,261196.01,0.0
20240808,PRT00027,366031.35,0.0
20240809,PRT00001,213195.63,0.0
20240809,PRT00002,163258.81,0.0
20240809,PRT00003,130431.03,0.0
20240809,PRT00004,158852.06,0.0
20240809,PRT00005,121538.58,0.0
20240809,PRT00006,153186.23,0.0
20240809,PRT00007,145408.74,0.0
20240809,PRT00008,105001.89,0.0
20240809,PRT00009,70325.94,0.0
20240809,PRT00010,270406.99,0.0
20240809,PRT00011,259359.30000000002,0.0
20240809,PRT00012,421565.39,0.0
20240809,PRT00013,199073.56,0.0
20240809,PRT00014,86335.95,0.0
20240809,PRT00015,279613.02,0.0
20240809,PRT00016,223851.81,0.0
20240809,PRT00017,151687.91,0.0
20240809,PRT00018,285575.58999999997,0.0
20240809,PRT00019,118880.74,0.0
20240809,PRT00020,120250.43,0.0
20240809,PRT00021,409873.64,0.0
20240809,PRT00022,126064.32,0.0
20240809,PRT00023,179490.72,0.0
20240809,PRT00024,126627.5,0.0
20240809,PRT00025,174458.32,0.0
20240809,PRT00026,261158.2,0.0
20240809,PRT00027,365861.42,0.0
20240812,PRT00001,213505.61,0.0
20240812,PRT00002,163199.0,0.0
20240812,PRT00003,130437.37,0.0
20240812,PRT00004,158988.81,0.0
20240812,PRT00005,121515.1,0.0
20240812,PRT00006,153374.72,0.0
20240812,PRT00007,146117.97,0.0
20240812,PRT00008,105179.81999999999,0.0
20240812,PRT00009,70607.58,0.0
20240812,PRT00010,270559.1,0.0
20240812,PRT00011,259856.73,0.0
20240812,PRT00012,421766.35000000003,0.0
20240812,PRT00013,199135.88,0.0
20240812,PRT00014,86506.04000000001,0.0
20240812,PRT00015,280143.36,0.0
20240812,PRT00016,224737.61,0.0
20240812,PRT00017,151630.2,0.0
20240812,PRT00018,286665.74,0.0
20240812,PRT00019,118581.56,0.0
20240812,PRT00020,120657.89,0.0
20240812,PRT00021,410903.95,0.0
20240812,PRT00022,126097.71,0.0
20240812,PRT00023,179586.96000000002,0.0
20240812,PRT00024,127167.48,0.0
20240812,PRT00025,174720.59,0.0
20240812,PRT00026,261269.27,0.0
20240812,PRT00027,366833.73,0.0
20240813,PRT00001,213129.81,0.0
20240813,PRT00002,163542.94,0.0
20240813,PRT00003,130530.13,0.0
20240813,PRT00004,158946.28,0.0
20240813,PRT00005,121784.65000000001,0.0
20240813,PRT00006,153913.69,0.0
20240813,PRT00007,146132.53,0.0
20240813,PRT00008,105035.38,0.0
20240813,PRT00009,70676.17,0.0
20240813,PRT00010,270696.98,0.0
20240813,PRT00011,259881.87,0.0
20240813,PRT00012,421548.25,0.0
20240813,PRT00013,198652.08,0.0
20240813,PRT00014,86577.56,0.0
20240813,PRT00015,279747.04000000004,0.0
20240813,PRT00016,224531.88,0.0
20240813,PRT00017,151365.61,0.0
20240813,PRT00018,285999.45999999996,0.0
20240813,PRT00019,118545.59000000001,0.0
20240813,PRT00020,120752.04,0.0
20240813,PRT00021,410550.61,0.0
20240813,PRT00022,126103.17,0.0
20240813,PRT00023,179939.19,0.0
20240813,PRT00024,126975.64,0.0
20240813,PRT00025,174057.09,0.0
20240813,PRT00026,260443.1,0.0
20240813,PRT00027,366887.14999999997,0.0
20240814,PRT00001,213788.63999999998,0.0
20240814,PRT00002,164396.81,0.0
20240814,PRT00003,130551.08,0.0
20240814,PRT00004,159517.68000000002,0.0
20240814,PRT00005,122151.36,0.0
20240814,PRT00006,154635.46,0.0
20240814,PRT00007,147138.88,0.0
20240814,PRT00008,105724.65,0.0
20240814,PRT00009,71010.46,0.0
20240814,PRT00010,270615.01,0.0
20240814,PRT00011,260511.46,0.0
20240814,PRT00012,423358.08,0.0
20240814,PRT00013,199389.53,0.0
20240814,PRT00014,86654.08,0.0
20240814,PRT00015,280844.53,0.0
20240814,PRT00016,225149.19,0.0
20240814,PRT00017,152142.77,0.0
20240814,PRT00018,286851.48,0.0
20240814,PRT00019,118653.99,0.0
20240814,PRT00020,121220.01999999999,0.0
20240814,PRT00021,411397.7,0.0
20240814,PRT00022,126278.77,0.0
20240814,PRT00023,179503.34,0.0
20240814,PRT00024,127176.81999999999,0.0
20240814,PRT00025,174474.42,0.0
20240814,PRT00026,260644.39,0.0
20240814,PRT00027,369084.22,0.0
20240815,PRT00001,213577.25999999998,0.0
20240815,PRT00002,163926.91,0.0
20240815,PRT00003,130357.6,0.0
20240815,PRT00004,159045.91,0.0
20240815,PRT00005,121522.70000000001,0.0
20240815,PRT00006,154299.28,0.0
20240815,PRT00007,146730.63,0.0
20240815,PRT00008,105854.95999999999,0.0
20240815,PRT00009,70780.25,0.0
20240815,PRT00010,269670.57,0.0
20240815,PRT00011,260182.69,0.0
20240815,PRT00012,424213.54,0.0
20240815,PRT00013,198831.88,0.0
20240815,PRT00014,86577.40000000001,0.0
20240815,PRT00015,280820.3,0.0
20240815,PRT00016,225280.12,0.0
20240815,PRT00017,151548.08,0.0
20240815,PRT00018,287064.97,0.0
20240815,PRT00019,118816.75,0.0
20240815,PRT00020,120903.70999999999,0.0
20240815,PRT00021,410935.74,0.0
20240815,PRT00022,125892.93000000001,0.0
20240815,PRT00023,179401.28,0.0
20240815,PRT00024,127524.54,0.0
20240815,PRT00025,174762.54,0.0
20240815,PRT00026,260290.66,0.0
20240815,PRT00027,369097.09,0.0
20240816,PRT00001,214825.63,0.0
20240816,PRT00002,164282.04,0.0
20240816,PRT00003,130125.64,0.0
20240816,PRT00004,159896.89,0.0
20240816,PRT00005,121897.18000000001,0.0
20240816,PRT00006,154999.81,0.0
20240816,PRT00007,146086.22,0.0
20240816,PRT00008,106233.36,0.0
20240816,PRT00009,70993.09,0.0
20240816,PRT00010,271146.93,0.0
20240816,PRT00011,259875.03,0.0
20240816,PRT00012,425561.84,0.0
20240816,PRT00013,200917.46,0.0
20240816,PRT00014,87299.5,0.0
20240816,PRT00015,281181.68,0.0
20240816,PRT00016,224288.82,0.0
20240816,PRT00017,151892.09,0.0
20240816,PRT00018,287734.58,0.0
20240816,PRT00019,118784.99,0.0
20240816,PRT00020,122082.2,0.0
20240816,PRT00021,412120.02,0.0
20240816,PRT00022,126932.51000000001,0.0
20240816,PRT00023,181407.61000000002,0.0
20240816,PRT00024,127656.87,0.0
20240816,PRT00025,175878.4,0.0
20240816,PRT00026,263185.2,0.0
20240816,PRT00027,368261.84,0.0
20240819,PRT00001,214418.72,0.0
20240819,PRT00002,164138.95,0.0
20240819,PRT00003,130322.88,0.0
20240819,PRT00004,159327.36000000002,0.0
20240819,PRT00005,121438.87000000001,0.0
20240819,PRT00006,154830.08,0.0
20240819,PRT00007,146364.16,0.0
20240819,PRT00008,106202.09,0.0
20240819,PRT00009,70978.84999999999,0.0
20240819,PRT00010,270568.51,0.0
20240819,PRT00011,260492.54,0.0
20240819,PRT00012,425672.66000000003,0.0
20240819,PRT00013,199920.38,0.0
20240819,PRT00014,87053.73,0.0
20240819,PRT00015,280216.91000000003,0.0
20240819,PRT00016,224479.8,0.0
20240819,PRT00017,151361.82,0.0
20240819,PRT00018,287533.69,0.0
20240819,PRT00019,118817.24,0.0
20240819,PRT00020,121104.26,0.0
20240819,PRT00021,411974.1,0.0
20240819,PRT00022,126573.89,0.0
20240819,PRT00023,180812.62,0.0
20240819,PRT00024,127802.51,0.0
20240819,PRT00025,175147.9,0.0
20240819,PRT00026,261201.97,0.0
20240819,PRT00027,368952.15,0.0
20240820,PRT00001,214151.38,0.0
20240820,PRT00002,164083.48,0.0
20240820,PRT00003,130506.1,0.0
20240820,PRT00004,158951.67,0.0
20240820,PRT00005,121584.61,0.0
20240820,PRT00006,154490.72,0.0
20240820,PRT00007,146529.8,0.0
20240820,PRT00008,106059.93,0.0
20240820,PRT00009,71086.67,0.0
20240820,PRT00010,270382.77999999997,0.0
20240820,PRT00011,260440.43000000002,0.0
20240820,PRT00012,425043.88,0.0
20240820,PRT00013,199358.84,0.0
20240820,PRT00014,86742.25,0.0
20240820,PRT00015,279817.82,0.0
20240820,PRT00016,224822.22,0.0
20240820,PRT00017,151351.28,0.0
20240820,PRT00018,287099.33999999997,0.0
20240820,PRT00019,118669.83,0.0
20240820,PRT00020,120874.29,0.0
20240820,PRT00021,410132.96,0.0
20240820,PRT00022,126341.83,0.0
20240820,PRT00023,180352.9,0.0
20240820,PRT00024,127790.17,0.0
20240820,PRT00025,174338.52,0.0
20240820,PRT00026,260499.88,0.0
20240820,PRT00027,369269.51,0.0
20240821,PRT00001,214680.03,0.0
20240821,PRT00002,163620.71,0.0
20240821,PRT00003,130175.95,0.0
20240821,PRT00004,159061.09,0.0
20240821,PRT00005,121377.96,0.0
20240821,PRT00006,154782.73,0.0
20240821,PRT00007,146264.65,0.0
20240821,PRT00008,106311.11,0.0
20240821,PRT00009,70853.98999999999,0.0
20240821,PRT00010,270539.3,0.0
20240821,PRT00011,260721.11000000002,0.0
20240821,PRT00012,426093.53,0.0
20240821,PRT00013,199871.54,0.0
20240821,PRT00014,86816.0,0.0
20240821,PRT00015,279866.56,0.0
20240821,PRT00016,224446.11,0.0
20240821,PRT00017,151187.09,0.0
20240821,PRT00018,287986.55,0.0
20240821,PRT00019,119036.77,0.0
20240821,PRT00020,120956.14,0.0
20240821,PRT00021,409877.67,0.0
20240821,PRT00022,126748.16,0.0
20240821,PRT00023,180727.80000000002,0.0
20240821,PRT00024,127693.18999999999,0.0
20240821,PRT00025,174392.42,0.0
20240821,PRT00026,261066.03,0.0
20240821,PRT00027,369379.13,0.0
20240822,PRT00001,216233.75,0.0
20240822,PRT00002,163742.77,0.0
20240822,PRT00003,130208.43000000001,0.0
20240822,PRT00004,160069.84,0.0
20240822,PRT00005,122049.05,0.0
20240822,PRT00006,155699.85,0.0
20240822,PRT00007,146704.13,0.0
20240822,PRT00008,106850.23,0.0
20240822,PRT00009,71225.12,0.0
20240822,PRT00010,271531.33,0.0
20240822,PRT00011,260859.38,0.0
20240822,PRT00012,428109.97,0.0
20240822,PRT00013,202002.35,0.0
20240822,PRT00014,87186.99,0.0
20240822,PRT00015,280854.12,0.0
20240822,PRT00016,224570.75999999998,0.0
20240822,PRT00017,151778.38999999998,0.0
20240822,PRT00018,289514.31,0.0
20240822,PRT00019,119249.28,0.0
20240822,PRT00020,122551.84999999999,0.0
20240822,PRT00021,411382.43,0.0
20240822,PRT00022,127679.69,0.0
20240822,PRT00023,182246.13,0.0
20240822,PRT00024,128207.97,0.0
20240822,PRT00025,175581.57,0.0
20240822,PRT00026,263422.8,0.0
20240822,PRT00027,368943.37,0.0
20240823,PRT00001,214758.53,0.0
20240823,PRT00002,163164.0,0.0
20240823,PRT00003,130772.68000000001,0.0
20240823,PRT00004,159434.47,0.0
20240823,PRT00005,121116.03,0.0
20240823,PRT00006,154957.77,0.0
20240823,PRT00007,146738.26,0.0
20240823,PRT00008,106551.73999999999,0.0
20240823,PRT00009,71012.29,0.0
20240823,PRT00010,270616.92,0.0
20240823,PRT00011,261538.62,0.0
20240823,PRT00012,426406.02,0.0
20240823,PRT00013,199914.61,0.0
20240823,PRT00014,86938.5,0.0
20240823,PRT00015,280403.33,0.0
20240823,PRT00016,224935.15,0.0
20240823,PRT00017,151307.29,0.0
20240823,PRT00018,288569.31,0.0
20240823,PRT00019,119019.06,0.0
20240823,PRT00020,121396.78,0.0
20240823,PRT00021,410575.86,0.0
20240823,PRT00022,126613.33,0.0
20240823,PRT00023,180632.96,0.0
20240823,PRT00024,127945.86,0.0
20240823,PRT00025,174761.46,0.0
20240823,PRT00026,260721.59,0.0
20240823,PRT00027,370363.36,0.0
20240826,PRT00001,213909.5,0.0
20240826,PRT00002,162726.09,0.0
20240826,PRT00003,131189.43,0.0
20240826,PRT00004,158236.61000000002,0.0
20240826,PRT00005,120211.20000000001,0.0
20240826,PRT00006,154053.26,0.0
20240826,PRT00007,147167.71,0.0
20240826,PRT00008,106023.09,0.0
20240826,PRT00009,70879.89,0.0
20240826,PRT00010,270365.45,0.0
20240826,PRT00011,261642.2,0.0
20240826,PRT00012,426588.08,0.0
20240826,PRT00013,197704.15,0.0
20240826,PRT00014,86472.42,0.0
20240826,PRT00015,281124.10000000003,0.0
20240826,PRT00016,225459.27,0.0
20240826,PRT00017,151220.97,0.0
20240826,PRT00018,287504.74,0.0
20240826,PRT00019,118895.09000000001,0.0
20240826,PRT00020,119471.39,0.0
20240826,PRT00021,409303.72000000003,0.0
20240826,PRT00022,125864.78,0.0
20240826,PRT00023,179996.25,0.0
20240826,PRT00024,127975.56999999999,0.0
20240826,PRT00025,174216.57,0.0
20240826,PRT00026,258531.41,0.0
20240826,PRT00027,372155.86,0.0
20240827,PRT00001,211413.43,0.0
20240827,PRT00002,161903.19,0.0
20240827,PRT00003,131128.39,0.0
20240827,PRT00004,156219.71000000002,0.0
20240827,PRT00005,119464.95000000001,0.0
20240827,PRT00006,152460.54,0.0
20240827,PRT00007,146801.61,0.0
20240827,PRT00008,105178.06999999999,0.0
20240827,PRT00009,70493.81,0.0
20240827,PRT00010,268189.89999999997,0.0
20240827,PRT00011,260543.98,0.0
20240827,PRT00012,424277.71,0.0
20240827,PRT00013,194740.44,0.0
20240827,PRT00014,85646.32,0.0
20240827,PRT00015,279682.73000000004,0.0
20240827,PRT00016,224362.13999999998,0.0
20240827,PRT00017,150666.42,0.0
20240827,PRT00018,285456.07,0.0
20240827,PRT00019,117721.74,0.0
20240827,PRT00020,117909.97,0.0
20240827,PRT00021,406443.8,0.0
20240827,PRT00022,124604.96,0.0
20240827,PRT00023,177213.84,0.0
20240827,PRT00024,126887.76,0.0
20240827,PRT00025,172613.59,0.0
20240827,PRT00026,255575.78,0.0
20240827,PRT00027,370712.11,0.0
20240828,PRT00001,211831.99,0.0
20240828,PRT00002,162213.95,0.0
20240828,PRT00003,131083.97,0.0
20240828,PRT00004,156270.36000000002,0.0
20240828,PRT00005,119174.47,0.0
20240828,PRT00006,152161.66999999998,0.0
20240828,PRT00007,146742.21,0.0
20240828,PRT00008,105309.08,0.0
20240828,PRT00009,70650.33,0.0
20240828,PRT00010,268293.89,0.0
20240828,PRT00011,260096.94,0.0
20240828,PRT00012,424804.18,0.0
20240828,PRT00013,195175.74,0.0
20240828,PRT00014,85589.69,0.0
20240828,PRT00015,279613.68,0.0
20240828,PRT00016,223900.02,0.0
20240828,PRT00017,150670.63999999998,0.0
20240828,PRT00018,285062.64999999997,0.0
20240828,PRT00019,117646.18000000001,0.0
20240828,PRT00020,117865.09999999999,0.0
20240828,PRT00021,406077.56,0.0
20240828,PRT00022,124632.14,0.0
20240828,PRT00023,177087.17,0.0
20240828,PRT00024,126826.0,0.0
20240828,PRT00025,172735.41,0.0
20240828,PRT00026,256390.38,0.0
20240828,PRT00027,370793.0,0.0
20240829,PRT00001,211358.78,0.0
20240829,PRT00002,162268.17,0.0
20240829,PRT00003,131489.17,0.0
20240829,PRT00004,155780.68000000002,0.0
20240829,PRT00005,118846.57,0.0
20240829,PRT00006,151914.2,0.0
20240829,PRT00007,146556.85,0.0
20240829,PRT00008,104998.56,0.0
20240829,PRT00009,70892.4,0.0
20240829,PRT00010,267799.16,0.0
20240829,PRT00011,260148.21,0.0
20240829,PRT00012,424389.65,0.0
20240829,PRT00013,193808.55,0.0
20240829,PRT00014,85264.97,0.0
20240829,PRT00015,278802.89,0.0
20240829,PRT00016,223520.66,0.0
20240829,PRT00017,150657.85,0.0
20240829,PRT00018,284388.39999999997,0.0
20240829,PRT00019,117394.95000000001,0.0
20240829,PRT00020,117040.37,0.0
20240829,PRT00021,405491.0,0.0
20240829,PRT00022,124176.45,0.0
20240829,PRT00023,176696.31,0.0
20240829,PRT00024,126559.92,0.0
20240829,PRT00025,172509.92,0.0
20240829,PRT00026,255087.16,0.0
20240829,PRT00027,371160.56,0.0
20240830,PRT00001,211457.36,0.0
20240830,PRT00002,161890.02,0.0
20240830,PRT00003,131123.82,0.0
20240830,PRT00004,155460.91,0.0
20240830,PRT00005,118519.73000000001,0.0
20240830,PRT00006,151733.41999999998,0.0
20240830,PRT00007,146016.97,0.0
20240830,PRT00008,104699.75,0.0
20240830,PRT00009,70572.06,0.0
20240830,PRT00010,267730.49,0.0
20240830,PRT00011,259883.38,0.0
20240830,PRT00012,425583.6,0.0
20240830,PRT00013,193445.74,0.0
20240830,PRT00014,85223.64,0.0
20240830,PRT00015,278717.33,0.0
20240830,PRT00016,223420.28,0.0
20240830,PRT00017,151000.71,0.0
20240830,PRT00018,285034.41,0.0
20240830,PRT00019,117939.90000000001,0.0
20240830,PRT00020,116865.98,0.0
20240830,PRT00021,405512.83,0.0
20240830,PRT00022,123900.72,0.0
20240830,PRT00023,176608.87,0.0
